X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.628 | X: 4.17 Y: 1.3570367123046831 Z: 1.0 Stamp: 2020-07-20 16:10:46.628
X: -0.0 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.628 | X: 4.17 Y: 1.3570367123046831 Z: 1.0 Stamp: 2020-07-20 16:10:46.628
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.643 | X: 4.17 Y: 1.3570367123046831 Z: 1.0 Stamp: 2020-07-20 16:10:46.643
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.659 | X: 4.17 Y: 1.3570367123046831 Z: 1.0 Stamp: 2020-07-20 16:10:46.659
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.674 | X: 4.17 Y: 1.3555065406043985 Z: 1.0 Stamp: 2020-07-20 16:10:46.674
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.674 | X: 4.17 Y: 1.3555065406043985 Z: 1.0 Stamp: 2020-07-20 16:10:46.674
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.690 | X: 4.17 Y: 1.3555065406043985 Z: 1.0 Stamp: 2020-07-20 16:10:46.690
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.706 | X: 4.17 Y: 1.3555065406043985 Z: 1.0 Stamp: 2020-07-20 16:10:46.706
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.706 | X: 4.17 Y: 1.3555065406043985 Z: 1.0 Stamp: 2020-07-20 16:10:46.706
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.721 | X: 4.17 Y: 1.3555065406043985 Z: 1.0 Stamp: 2020-07-20 16:10:46.721
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.737 | X: 4.17 Y: 1.3555065406043985 Z: 1.0 Stamp: 2020-07-20 16:10:46.737
X: -0.0 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.737 | X: 4.17 Y: 1.3555065406043985 Z: 1.0 Stamp: 2020-07-20 16:10:46.737
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.753 | X: 4.17 Y: 1.3575283295253744 Z: 1.0 Stamp: 2020-07-20 16:10:46.753
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.768 | X: 4.17 Y: 1.3575283295253744 Z: 1.0 Stamp: 2020-07-20 16:10:46.768
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.768 | X: 4.17 Y: 1.3575283295253744 Z: 1.0 Stamp: 2020-07-20 16:10:46.768
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.784 | X: 4.17 Y: 1.3585392239858622 Z: 1.0 Stamp: 2020-07-20 16:10:46.784
X: -0.0 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.799 | X: 4.17 Y: 1.3585392239858622 Z: 1.0 Stamp: 2020-07-20 16:10:46.799
X: -0.0 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.799 | X: 4.17 Y: 1.3585392239858622 Z: 1.0 Stamp: 2020-07-20 16:10:46.799
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.815 | X: 4.17 Y: 1.3585392239858622 Z: 1.0 Stamp: 2020-07-20 16:10:46.815
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.815 | X: 4.17 Y: 1.3585392239858622 Z: 1.0 Stamp: 2020-07-20 16:10:46.815
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.831 | X: 4.17 Y: 1.3590446712161062 Z: 1.0 Stamp: 2020-07-20 16:10:46.831
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.846 | X: 4.17 Y: 1.3590446712161062 Z: 1.0 Stamp: 2020-07-20 16:10:46.846
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.846 | X: 4.17 Y: 1.3590446712161062 Z: 1.0 Stamp: 2020-07-20 16:10:46.846
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.862 | X: 4.17 Y: 1.3590446712161062 Z: 1.0 Stamp: 2020-07-20 16:10:46.862
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.862 | X: 4.17 Y: 1.3590446712161062 Z: 1.0 Stamp: 2020-07-20 16:10:46.862
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.878 | X: 4.17 Y: 1.3590446712161062 Z: 1.0 Stamp: 2020-07-20 16:10:46.878
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.893 | X: 4.17 Y: 1.3592973948312281 Z: 1.0 Stamp: 2020-07-20 16:10:46.893
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.893 | X: 4.17 Y: 1.3592973948312281 Z: 1.0 Stamp: 2020-07-20 16:10:46.893
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.909 | X: 4.17 Y: 1.3592973948312281 Z: 1.0 Stamp: 2020-07-20 16:10:46.909
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.924 | X: 4.17 Y: 1.3592973948312281 Z: 1.0 Stamp: 2020-07-20 16:10:46.924
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.924 | X: 4.17 Y: 1.3592973948312281 Z: 1.0 Stamp: 2020-07-20 16:10:46.924
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.940 | X: 4.17 Y: 1.3592973948312281 Z: 1.0 Stamp: 2020-07-20 16:10:46.940
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.956 | X: 4.17 Y: 1.359423756638789 Z: 1.0 Stamp: 2020-07-20 16:10:46.956
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.956 | X: 4.17 Y: 1.359423756638789 Z: 1.0 Stamp: 2020-07-20 16:10:46.956
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.971 | X: 4.17 Y: 1.359423756638789 Z: 1.0 Stamp: 2020-07-20 16:10:46.971
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.987 | X: 4.17 Y: 1.3594869375425696 Z: 1.0 Stamp: 2020-07-20 16:10:46.987
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.987 | X: 4.17 Y: 1.3594869375425696 Z: 1.0 Stamp: 2020-07-20 16:10:46.987
X: -0.0 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:10:47.003 | X: 4.17 Y: 1.3594869375425696 Z: 1.0 Stamp: 2020-07-20 16:10:47.003
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:47.018 | X: 4.17 Y: 1.3594869375425696 Z: 1.0 Stamp: 2020-07-20 16:10:47.018
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:47.018 | X: 4.17 Y: 1.3594869375425696 Z: 1.0 Stamp: 2020-07-20 16:10:47.018
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:47.034 | X: 4.17 Y: 1.3594869375425696 Z: 1.0 Stamp: 2020-07-20 16:10:47.034
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:47.034 | X: 4.17 Y: 1.3594869375425696 Z: 1.0 Stamp: 2020-07-20 16:10:47.034
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:47.049 | X: 4.17 Y: 1.3595185279944597 Z: 1.0 Stamp: 2020-07-20 16:10:47.049
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:47.049 | X: 4.17 Y: 1.3595185279944597 Z: 1.0 Stamp: 2020-07-20 16:10:47.049
X: 0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:47.065 | X: 4.17 Y: 1.356747448449287 Z: 1.0 Stamp: 2020-07-20 16:10:47.065
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:47.081 | X: 4.17 Y: 1.356747448449287 Z: 1.0 Stamp: 2020-07-20 16:10:47.081
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:47.081 | X: 4.17 Y: 1.356747448449287 Z: 1.0 Stamp: 2020-07-20 16:10:47.096
